sin_month,cos_month,GHI_lag1,GHI_lag12,GHI_anom,CLOUD_anom,PRECTOT_anom,ONI,ONI_lag2,GHI_x_CLOUD,ONI_x_CLOUD_anom,T2M_x_RH
0.024623165,0.0008127844,0.006000044,0.012153362,0.0037970066,-0.0019467791,0.020901304,0.0027951417,0.0093595255,0.014602697,-0.010430065,0.0029809072
0.023934875,0.0027774135,0.0075184824,0.011481117,0.010156346,-0.0025729346,-0.009494087,0.0037702299,0.0130974185,0.026559627,-0.008281662,-0.0032318446
0.017617954,0.00055848097,-0.0077115465,0.006196126,0.016806731,-0.010190887,-0.0054177307,0.0024081501,0.011281867,0.028490692,-0.0047291894,0.0070891166
0.016470281,0.0016354527,-0.007558218,0.011380904,0.0029968102,-0.008786755,-0.0010841899,0.0013741064,0.011147764,0.025575085,-0.0038058895,0.0054189954
0.0056397268,0.0041349414,0.0038983831,-0.004498439,0.022016665,0.015386845,0.004055793,-0.0012353843,0.00406497,-0.033633165,-0.00047173104,-0.0020402467
-0.0141685065,0.002055709,-0.008842412,-0.009811215,-0.0018909209,0.0071416562,-0.013025446,-0.0017979725,-0.0004975046,-0.0064984774,0.009886657,0.0026058797
-0.013629409,3.776222e-08,0.006148001,-0.010480861,-0.020455588,0.0006394133,0.005971447,-0.0029610437,-0.0010488911,-0.001303618,0.014935396,-0.0027079661
-0.008841828,0.004384637,0.004329155,-0.0024264504,0.013953021,0.0013074193,-0.0060206056,-0.000312486,0.0037132336,0.02202897,0.01155634,-0.0065105236
-0.025851455,0.00091820385,0.0050326274,0.0060912455,-0.0030199245,-0.008720632,-0.0022416776,0.0019231181,-0.0014588735,0.012010535,-0.00981079,0.005913425
-0.011478108,-0.0055021015,0.0018954801,-0.008998291,0.025407232,0.011145046,0.019620981,0.0026146923,0.006235415,0.019475987,0.014344413,0.0049408027
-0.0129606305,-0.0065588406,0.0069918716,-0.017580006,-0.0028904295,-0.009975808,0.021476623,0.0015492628,0.006853675,-0.02295161,-0.010209402,0.004907499
0.012404982,-0.005358153,-0.0065729427,0.011190125,0.016627707,-0.005894935,-1.9574862e-05,0.0034098518,0.009026103,0.014290283,-0.004127935,0.0021714189
0.019911565,-0.00028317887,0.0020325517,-0.002101329,-0.02484497,-0.003175063,-0.0034832212,0.0036901832,0.009499204,0.015035411,-0.0049612685,0.0033589536
0.017369565,0.0019316457,0.008802752,0.018060444,0.016579054,0.010263123,0.01109678,0.003976165,0.007159414,-0.0028625631,0.008908498,0.003802085
0.021232013,0.0010248844,0.0020240955,0.021631876,-0.020590989,-0.0009207637,-0.009000057,0.0057948367,0.013166553,0.024026873,-0.00097542594,0.005139378
0.011045779,0.0027183527,0.0025550853,0.0049160016,0.024604728,0.0012873191,-0.00057651626,0.0058188033,0.012620158,0.026618177,0.0084564835,0.0031802808
0.00022506854,0.002098013,-0.0062555294,0.01692465,0.007560063,0.0028677108,-0.011377342,0.002837063,0.005309232,0.0143382335,0.0100058345,-0.0041415123
-0.014760317,0.0029929227,0.009185019,0.008591816,2.7132337e-05,-0.0029669385,0.01383647,0.0030579232,0.0064700046,0.028063979,-0.0022442506,-0.0033885473
-0.016075341,0.0007472658,0.0034531802,-0.004013479,-0.020554177,-0.010239693,-0.009865438,-0.0017140186,-0.0046604997,0.010873524,0.0014421992,-0.0032854306
-0.010390717,0.0020910886,0.0027769348,0.0059827087,-0.0025887636,-0.010076232,-0.009121397,-0.002641298,-0.0046590804,0.022123966,0.007316604,-0.0019109555
-0.016610889,0.0020670362,0.0033460604,-0.012684193,-0.004085208,-0.014244514,-0.01281982,-0.001545365,-0.0057198564,0.014268598,0.016433565,-0.0038255255
-0.013242515,-0.006531302,0.0052088755,-0.018481508,-0.003997126,0.0018436211,0.009854019,-0.0022496681,-0.0042918986,-0.00024638048,0.0024868627,0.0017465163
